C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\FIRE\view\dspMainSave.cfm,,,Error processing file C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\FIRE\view\dspMainSave.cfm: 'utf-8' codec can't decode byte 0x91 in position 1723: invalid start byte
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\FIRE\view\dspSearchResultsERTSubmission.cfm,http://appdev6.erg.com/2512webfire/web/FIRE/view/dspERTDocumentDownload.cfm?Submission_ID=,,"Error testing link http://appdev6.erg.com/2512webfire/web/FIRE/view/dspERTDocumentDownload.cfm?Submission_ID=: HTTPConnectionPool(host='appdev6.erg.com', port=80): Max retries exceeded with url: /2512webfire/web/FIRE/view/dspERTDocumentDownload.cfm?Submission_ID= (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001CD8F4F3EF0>, 'Connection to appdev6.erg.com timed out. (connect timeout=None)'))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\FIRE\view\help.html,,,Error processing file C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\FIRE\view\help.html: 'utf-8' codec can't decode byte 0x92 in position 685: invalid start byte
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\FIRE\view\terms.html,,,Error processing file C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\FIRE\view\terms.html: 'utf-8' codec can't decode byte 0x92 in position 3095: invalid start byte
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\layouts\layError.cfm,http://nlquery.epa.gov/epasearch/epasearch,,"Error testing link http://nlquery.epa.gov/epasearch/epasearch: HTTPConnectionPool(host='nlquery.epa.gov', port=80): Max retries exceeded with url: /epasearch/epasearch (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001CD8F4F3320>: Failed to resolve 'nlquery.epa.gov' ([Errno 11001] getaddrinfo failed)""))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\layouts\layFireOrig.cfm,http://yosemite.epa.gov/opa/admpress.nsf/RSSRecentNews,,"Error testing link http://yosemite.epa.gov/opa/admpress.nsf/RSSRecentNews: HTTPSConnectionPool(host='yosemite.epa.gov', port=443): Max retries exceeded with url: /opa/admpress.nsf/RSSRecentNews (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\layouts\layFireOrig.cfm,http://yosemite.epa.gov/opa/admpress.nsf/RSSByLocation?open&location=Headquarters,,"Error testing link http://yosemite.epa.gov/opa/admpress.nsf/RSSByLocation?open&location=Headquarters: HTTPSConnectionPool(host='yosemite.epa.gov', port=443): Max retries exceeded with url: /opa/admpress.nsf/RSSByLocation?open&location=Headquarters (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\layouts\layFireOrig.cfm,http://nlquery.epa.gov/epasearch/epasearch,,"Error testing link http://nlquery.epa.gov/epasearch/epasearch: HTTPConnectionPool(host='nlquery.epa.gov', port=80): Max retries exceeded with url: /epasearch/epasearch (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001CD8F4D19A0>: Failed to resolve 'nlquery.epa.gov' ([Errno 11001] getaddrinfo failed)""))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\layouts\layFireOrig.cfm,http://m.epa.gov/,,"Error testing link http://m.epa.gov/: HTTPConnectionPool(host='m.epa.gov', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001CD8F4D04A0>: Failed to resolve 'm.epa.gov' ([Errno 11001] getaddrinfo failed)""))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\schedulerun.cfm,http://webfire-qa.oaqpscloud.com/2512webfire/web/reports/clean-up-download.cfm,,"Error testing link http://webfire-qa.oaqpscloud.com/2512webfire/web/reports/clean-up-download.cfm: HTTPConnectionPool(host='webfire-qa.oaqpscloud.com', port=80): Max retries exceeded with url: /2512webfire/web/reports/clean-up-download.cfm (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001CD8F4D1790>, 'Connection to webfire-qa.oaqpscloud.com timed out. (connect timeout=None)'))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-bk.cfm,http://xmlns.com/foaf/0.1/,,"Error testing link http://xmlns.com/foaf/0.1/: HTTPSConnectionPool(host='xmlns.com', port=443): Max retries exceeded with url: /foaf/0.1/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CD8F2FB7A0>, 'Connection to xmlns.com timed out. (connect timeout=None)'))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-bk.cfm,http://rdfs.org/sioc/ns#,,"Error testing link http://rdfs.org/sioc/ns#: HTTPSConnectionPool(host='rdfs.org', port=443): Max retries exceeded with url: /sioc/ns (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-bk.cfm,http://rdfs.org/sioc/types#,,"Error testing link http://rdfs.org/sioc/types#: HTTPSConnectionPool(host='rdfs.org', port=443): Max retries exceeded with url: /sioc/types (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-bk.cfm,http://drupal.org),,"Error testing link http://drupal.org): HTTPConnectionPool(host='drupal.org)', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001CD8F4D1100>: Failed to resolve 'drupal.org)' ([Errno 11001] getaddrinfo failed)""))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-fullwidth-bk.cfm,http://xmlns.com/foaf/0.1/,,"Error testing link http://xmlns.com/foaf/0.1/: HTTPSConnectionPool(host='xmlns.com', port=443): Max retries exceeded with url: /foaf/0.1/ (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001CD8F4F2C30>, 'Connection to xmlns.com timed out. (connect timeout=None)'))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-fullwidth-bk.cfm,http://rdfs.org/sioc/ns#,,"Error testing link http://rdfs.org/sioc/ns#: HTTPSConnectionPool(host='rdfs.org', port=443): Max retries exceeded with url: /sioc/ns (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-fullwidth-bk.cfm,http://rdfs.org/sioc/types#,,"Error testing link http://rdfs.org/sioc/types#: HTTPSConnectionPool(host='rdfs.org', port=443): Max retries exceeded with url: /sioc/types (Caused by SSLError(SSLError(1, '[SSL: WRONG_VERSION_NUMBER] wrong version number (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-fullwidth-bk.cfm,http://drupal.org),,"Error testing link http://drupal.org): HTTPConnectionPool(host='drupal.org)', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001CD8F4D3740>: Failed to resolve 'drupal.org)' ([Errno 11001] getaddrinfo failed)""))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-orig.cfm,http://yosemite.epa.gov/opa/admpress.nsf/RSSRecentNews,,"Error testing link http://yosemite.epa.gov/opa/admpress.nsf/RSSRecentNews: HTTPSConnectionPool(host='yosemite.epa.gov', port=443): Max retries exceeded with url: /opa/admpress.nsf/RSSRecentNews (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1-orig.cfm,http://yosemite.epa.gov/opa/admpress.nsf/RSSByLocation?open&amp;location=Headquarters,,"Error testing link http://yosemite.epa.gov/opa/admpress.nsf/RSSByLocation?open&amp;location=Headquarters: HTTPSConnectionPool(host='yosemite.epa.gov', port=443): Max retries exceeded with url: /opa/admpress.nsf/RSSByLocation?open&amp;location=Headquarters (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1.cfm,http://yosemite.epa.gov/opa/admpress.nsf/RSSRecentNews,,"Error testing link http://yosemite.epa.gov/opa/admpress.nsf/RSSRecentNews: HTTPSConnectionPool(host='yosemite.epa.gov', port=443): Max retries exceeded with url: /opa/admpress.nsf/RSSRecentNews (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
C:\dev\ColdFusion2021\cfusion\wwwroot\WebFIRE\web\reports\assets\header1.cfm,http://yosemite.epa.gov/opa/admpress.nsf/RSSByLocation?open&amp;location=Headquarters,,"Error testing link http://yosemite.epa.gov/opa/admpress.nsf/RSSByLocation?open&amp;location=Headquarters: HTTPSConnectionPool(host='yosemite.epa.gov', port=443): Max retries exceeded with url: /opa/admpress.nsf/RSSByLocation?open&amp;location=Headquarters (Caused by SSLError(SSLError(1, '[SSL: UNSAFE_LEGACY_RENEGOTIATION_DISABLED] unsafe legacy renegotiation disabled (_ssl.c:1000)')))"
